genia tagger: 5759['folfox6', [224, 231]]
['prior chemotherapy', [53852, 53870]]
['prior chemotherapy', [53960, 53978]]
['fluoropyrimidine', [7207, 7223]]
['fluoropyrimidine', [24223, 24239]]
['fluoropyrimidine', [28741, 28757]]
['fluoropyrimidine', [33647, 33663]]
['fluoropyrimidine', [35239, 35255]]
['fluoropyrimidine', [42892, 42908]]
['fluoropyrimidine', [43790, 43806]]
['fluoropyrimidine', [44059, 44075]]
['fluoropyrimidine', [47289, 47305]]
['fluoropyrimidine', [48187, 48203]]
['fluoropyrimidine', [48456, 48472]]
['fluoropyrimidine', [50672, 50688]]
['fluoropyrimidine', [53932, 53948]]
['informed consent', [7270, 7286]]
['guidelines', [7314, 7324]]
['registration', [7338, 7350]]
['institutional review board', [7386, 7412]]
['university', [7420, 7430]]
['wisconsin', [7434, 7443]]
['treatment plan', [7445, 7459]]
['treatment plan', [13739, 13753]]
['treatment schedule', [7464, 7482]]
['treatment schedule', [13758, 13776]]
['beginning', [7545, 7554]]
['beginning', [8031, 8040]]
['beginning', [13839, 13848]]
['beginning', [14325, 14334]]
['administration', [2066, 2080]]
['administration', [7509, 7523]]
['administration', [7574, 7588]]
['administration', [7847, 7861]]
['administration', [8149, 8163]]
['administration', [8254, 8268]]
['administration', [13803, 13817]]
['administration', [13868, 13882]]
['administration', [14141, 14155]]
['administration', [14443, 14457]]
['administration', [14548, 14562]]
['administration', [26591, 26605]]
['administration', [31109, 31123]]
['administration', [38693, 38707]]
['administration', [40137, 40151]]
['administration', [43492, 43506]]
['administration', [44446, 44460]]
['administration', [47889, 47903]]
['administration', [48843, 48857]]
['solution', [7632, 7640]]
['solution', [9172, 9180]]
['solution', [9214, 9222]]
['solution', [9764, 9772]]
['solution', [13926, 13934]]
['solution', [15466, 15474]]
['solution', [15508, 15516]]
['solution', [16059, 16067]]
['dextrose solution', [7623, 7640]]
['dextrose solution', [13917, 13934]]
['2 hours', [7674, 7681]]
['2 hours', [13968, 13975]]
['2 hours', [26714, 26721]]
['2 hours', [31232, 31239]]
['2 hours', [38816, 38823]]
['2 hours', [40260, 40267]]
['2 hours', [49410, 49417]]
['2 hours', [52503, 52510]]
['2 hours', [52670, 52677]]
['2 hours', [55763, 55770]]
['agent', [7767, 7772]]
['agent', [9426, 9431]]
['agent', [9435, 9440]]
['agent', [14061, 14066]]
['agent', [15720, 15725]]
['agent', [15729, 15734]]
['agent', [41554, 41559]]
['agent', [43397, 43402]]
['agent', [44690, 44695]]
['agent', [45951, 45956]]
['agent', [47794, 47799]]
['agent', [49087, 49092]]
['intravenous bolus', [7795, 7812]]
['intravenous bolus', [14089, 14106]]
['body surface area', [7960, 7977]]
['body surface area', [14254, 14271]]
['total', [6566, 6571]]
['total', [8012, 8017]]
['total', [14306, 14311]]
['total', [22519, 22524]]
['total', [27037, 27042]]
['total', [31547, 31552]]
['total', [31942, 31947]]
['total', [44857, 44862]]
['total', [49254, 49259]]
['total', [49741, 49746]]
['total', [53001, 53006]]
['six', [8021, 8024]]
['six', [14315, 14318]]
['six', [22490, 22493]]
['six', [27008, 27011]]
['six', [31518, 31521]]
['six', [31913, 31916]]
['nearest', [8088, 8095]]
['nearest', [14382, 14389]]
['prophylactic administration', [8136, 8163]]
['prophylactic administration', [14430, 14457]]
['dolasetron', [8167, 8177]]
['dolasetron', [14461, 14471]]
['dexamethasone', [8183, 8196]]
['dexamethasone', [14477, 14490]]
['chemotherapy administration', [8241, 8268]]
['chemotherapy administration', [14535, 14562]]
['chemotherapy administration', [44433, 44460]]
['chemotherapy administration', [48830, 48857]]
['additional', [8282, 8292]]
['additional', [10438, 10448]]
['additional', [14576, 14586]]
['additional', [16733, 16743]]
['additional', [23581, 23591]]
['additional', [25361, 25371]]
['additional', [28099, 28109]]
['additional', [29879, 29889]]
['additional', [33005, 33015]]
['additional', [34597, 34607]]
['additional', [37143, 37153]]
['additional', [37462, 37472]]
['anti-emetic', [8293, 8304]]
['anti-emetic', [14587, 14598]]
['medications', [8305, 8316]]
['medications', [14599, 14610]]
['clinical', [1844, 1852]]
['clinical', [8358, 8366]]
['clinical', [8471, 8479]]
['clinical', [14652, 14660]]
['clinical', [14765, 14773]]
['radiographic', [8370, 8382]]
['radiographic', [14664, 14676]]
['disease', [3749, 3756]]
['disease', [8398, 8405]]
['disease', [9491, 9498]]
['disease', [11081, 11088]]
['disease', [14692, 14699]]
['disease', [15786, 15793]]
['disease', [17376, 17383]]
['disease', [25402, 25409]]
['disease', [29920, 29927]]
['disease', [37184, 37191]]
['disease', [37503, 37510]]
['disease', [49838, 49845]]
['disease', [50653, 50660]]
['disease', [53098, 53105]]
['disease', [53913, 53920]]
['development', [8407, 8418]]
['development', [14701, 14712]]
['unacceptable', [8422, 8434]]
['unacceptable', [14716, 14728]]
['withdrawal', [8445, 8455]]
['withdrawal', [14739, 14749]]
['consent', [7279, 7286]]
['consent', [8459, 8466]]
['consent', [14753, 14760]]
['condition', [8480, 8489]]
['condition', [14774, 14783]]
['patient', [605, 612]]
['patient', [643, 650]]
['patient', [2893, 2900]]
['patient', [3643, 3650]]
['patient', [4327, 4334]]
['patient', [4375, 4382]]
['patient', [5648, 5655]]
['patient', [5687, 5694]]
['patient', [7175, 7182]]
['patient', [7256, 7263]]
['patient', [7727, 7734]]
['patient', [8497, 8504]]
['patient', [8699, 8706]]
['patient', [8793, 8800]]
['patient', [8910, 8917]]
['patient', [8983, 8990]]
['patient', [10144, 10151]]
['patient', [10676, 10683]]
['patient', [14021, 14028]]
['patient', [14791, 14798]]
['patient', [14993, 15000]]
['patient', [15087, 15094]]
['patient', [15204, 15211]]
['patient', [15277, 15284]]
['patient', [16439, 16446]]
['patient', [16971, 16978]]
['patient', [22474, 22481]]
['patient', [22494, 22501]]
['patient', [22634, 22641]]
['patient', [22699, 22706]]
['patient', [22852, 22859]]
['patient', [22943, 22950]]
['patient', [22980, 22987]]
['patient', [23031, 23038]]
['patient', [23139, 23146]]
['patient', [23187, 23194]]
['patient', [23313, 23320]]
['patient', [23372, 23379]]
['patient', [23401, 23408]]
['patient', [23506, 23513]]
['patient', [23592, 23599]]
['patient', [23787, 23794]]
['patient', [24153, 24160]]
['patient', [24195, 24202]]
['patient', [24513, 24520]]
['patient', [24629, 24636]]
['patient', [24809, 24816]]
['patient', [24963, 24970]]
['patient', [25460, 25467]]
['patient', [25889, 25896]]
['patient', [26924, 26931]]
['patient', [26992, 26999]]
['patient', [27012, 27019]]
['patient', [27152, 27159]]
['patient', [27217, 27224]]
['patient', [27370, 27377]]
['patient', [27461, 27468]]
['patient', [27498, 27505]]
['patient', [27549, 27556]]
['patient', [27657, 27664]]
['patient', [27705, 27712]]
['patient', [27831, 27838]]
['patient', [27890, 27897]]
['patient', [27919, 27926]]
['patient', [28024, 28031]]
['patient', [28110, 28117]]
['patient', [28305, 28312]]
['patient', [28671, 28678]]
['patient', [28713, 28720]]
['patient', [29031, 29038]]
['patient', [29147, 29154]]
['patient', [29327, 29334]]
['patient', [29481, 29488]]
['patient', [29978, 29985]]
['patient', [30407, 30414]]
['patient', [31442, 31449]]
['patient', [31502, 31509]]
['patient', [31522, 31529]]
['patient', [31662, 31669]]
['patient', [31727, 31734]]
['patient', [31880, 31887]]
['patient', [31897, 31904]]
['patient', [31917, 31924]]
['patient', [32057, 32064]]
['patient', [32122, 32129]]
['patient', [32275, 32282]]
['patient', [32367, 32374]]
['patient', [32404, 32411]]
['patient', [32455, 32462]]
['patient', [32563, 32570]]
['patient', [32611, 32618]]
['patient', [32737, 32744]]
['patient', [32796, 32803]]
['patient', [32825, 32832]]
['patient', [32930, 32937]]
['patient', [33016, 33023]]
['patient', [33211, 33218]]
['patient', [33577, 33584]]
['patient', [33619, 33626]]
['patient', [33959, 33966]]
['patient', [33996, 34003]]
['patient', [34047, 34054]]
['patient', [34155, 34162]]
['patient', [34203, 34210]]
['patient', [34329, 34336]]
['patient', [34388, 34395]]
['patient', [34417, 34424]]
['patient', [34522, 34529]]
['patient', [34608, 34615]]
['patient', [34803, 34810]]
['patient', [35169, 35176]]
['patient', [35211, 35218]]
['patient', [35530, 35537]]
['patient', [35646, 35653]]
['patient', [35826, 35833]]
['patient', [35980, 35987]]
['patient', [36294, 36301]]
['patient', [36410, 36417]]
['patient', [36590, 36597]]
['patient', [36744, 36751]]
['patient', [37242, 37249]]
['patient', [37561, 37568]]
['patient', [37991, 37998]]
['patient', [39026, 39033]]
['patient', [39435, 39442]]
['patient', [40470, 40477]]
['patient', [41379, 41386]]
['patient', [41679, 41686]]
['patient', [41755, 41762]]
['patient', [41996, 42003]]
['patient', [42164, 42171]]
['patient', [42963, 42970]]
['patient', [44360, 44367]]
['patient', [45776, 45783]]
['patient', [46076, 46083]]
['patient', [46152, 46159]]
['patient', [46393, 46400]]
['patient', [46561, 46568]]
['patient', [47360, 47367]]
['patient', [48757, 48764]]
['patient', [50148, 50155]]
['patient', [53408, 53415]]
['treating', [8523, 8531]]
['treating', [14817, 14825]]
['clinician', [8532, 8541]]
['clinician', [14826, 14835]]
['further', [8554, 8561]]
['further', [10289, 10296]]
['further', [14848, 14855]]
['further', [16584, 16591]]
['further', [25126, 25133]]
['further', [29644, 29651]]
['further', [36143, 36150]]
['further', [36907, 36914]]
['further', [44584, 44591]]
['further', [48981, 48988]]
['initial', [8584, 8591]]
['initial', [14878, 14885]]
['initial', [43568, 43575]]
['initial', [47965, 47972]]
['drugs', [8601, 8606]]
['drugs', [14895, 14900]]
['drugs', [22783, 22788]]
['drugs', [27301, 27306]]
['drugs', [31811, 31816]]
['drugs', [32206, 32211]]
['minimum', [8682, 8689]]
['minimum', [14976, 14983]]
['three', [8693, 8698]]
['three', [8787, 8792]]
['three', [8904, 8909]]
['three', [8972, 8977]]
['three', [14987, 14992]]
['three', [15081, 15086]]
['three', [15198, 15203]]
['three', [15266, 15271]]
['dose level', [8729, 8739]]
['dose level', [8771, 8781]]
['dose level', [8930, 8940]]
['dose level', [9017, 9027]]
['dose level', [10959, 10969]]
['dose level', [13399, 13409]]
['dose level', [15023, 15033]]
['dose level', [15065, 15075]]
['dose level', [15224, 15234]]
['dose level', [15311, 15321]]
['dose level', [17254, 17264]]
['dose level', [19695, 19705]]
['dose level', [22126, 22136]]
['dose level', [24172, 24182]]
['dose level', [24495, 24505]]
['dose level', [24585, 24595]]
['dose level', [24731, 24741]]
['dose level', [24862, 24872]]
['dose level', [24983, 24993]]
['dose level', [25572, 25582]]
['dose level', [25719, 25729]]
['dose level', [25913, 25923]]
['dose level', [26131, 26141]]
['dose level', [26169, 26179]]
['dose level', [26244, 26254]]
['dose level', [26339, 26349]]
['dose level', [26380, 26390]]
['dose level', [26452, 26462]]
['dose level', [26665, 26675]]
['dose level', [28690, 28700]]
['dose level', [29013, 29023]]
['dose level', [29103, 29113]]
['dose level', [29249, 29259]]
['dose level', [29380, 29390]]
['dose level', [29501, 29511]]
['dose level', [30090, 30100]]
['dose level', [30237, 30247]]
['dose level', [30431, 30441]]
['dose level', [30649, 30659]]
['dose level', [30687, 30697]]
['dose level', [30762, 30772]]
['dose level', [30857, 30867]]
['dose level', [30898, 30908]]
['dose level', [30970, 30980]]
['dose level', [31183, 31193]]
['dose level', [33596, 33606]]
['dose level', [35188, 35198]]
['dose level', [35512, 35522]]
['dose level', [35602, 35612]]
['dose level', [35748, 35758]]
['dose level', [35879, 35889]]
['dose level', [36000, 36010]]
['dose level', [36276, 36286]]
['dose level', [36366, 36376]]
['dose level', [36512, 36522]]
['dose level', [36643, 36653]]
['dose level', [36764, 36774]]
['dose level', [37674, 37684]]
['dose level', [37821, 37831]]
['dose level', [38015, 38025]]
['dose level', [38233, 38243]]
['dose level', [38271, 38281]]
['dose level', [38346, 38356]]
['dose level', [38441, 38451]]
['dose level', [38482, 38492]]
['dose level', [38554, 38564]]
['dose level', [38767, 38777]]
['dose level', [39118, 39128]]
['dose level', [39265, 39275]]
['dose level', [39459, 39469]]
['dose level', [39677, 39687]]
['dose level', [39715, 39725]]
['dose level', [39790, 39800]]
['dose level', [39885, 39895]]
['dose level', [39926, 39936]]
['dose level', [39998, 40008]]
['dose level', [40211, 40221]]
['dose level', [40768, 40778]]
['dose level', [40938, 40948]]
['dose level', [45165, 45175]]
['dose level', [45335, 45345]]
['dose level', [49371, 49381]]
['dose level', [50742, 50752]]
['dose level', [50815, 50825]]
['dose level', [51078, 51088]]
['dose level', [51200, 51210]]
['dose level', [51433, 51443]]
['dose level', [52631, 52641]]
['dose level', [54002, 54012]]
['dose level', [54075, 54085]]
['dose level', [54338, 54348]]
['dose level', [54460, 54470]]
['dose level', [54693, 54703]]
['acute', [8865, 8870]]
['acute', [15159, 15164]]
['given', [125, 130]]
['given', [356, 361]]
['given', [2108, 2113]]
['given', [4965, 4970]]
['given', [5399, 5404]]
['given', [8924, 8929]]
['given', [15218, 15223]]
['given', [44842, 44847]]
['given', [49239, 49244]]
['same', [9012, 9016]]
['same', [15306, 15310]]
['same', [24367, 24371]]
['same', [28885, 28889]]
['same', [33791, 33795]]
['same', [35383, 35387]]
['complete', [9161, 9169]]
['complete', [9753, 9761]]
['complete', [15455, 15463]]
['complete', [16048, 16056]]
['complete', [25252, 25260]]
['complete', [29770, 29778]]
['complete', [37034, 37042]]
['complete', [37353, 37361]]
['complete', [41641, 41649]]
['complete', [46038, 46046]]
['resolution', [9170, 9180]]
['resolution', [9212, 9222]]
['resolution', [9762, 9772]]
['resolution', [15464, 15474]]
['resolution', [15506, 15516]]
['resolution', [16057, 16067]]
['stomatitis', [9184, 9194]]
['stomatitis', [15478, 15488]]
['2\\+', [50192, 50195]]
['2\\+', [53452, 53455]]
['dose modification', [9324, 9341]]
['dose modification', [15618, 15635]]
['scheme', [9342, 9348]]
['scheme', [15636, 15642]]
['modification', [9329, 9341]]
['modification', [9375, 9387]]
['modification', [15623, 15635]]
['modification', [15669, 15681]]
['probably', [9395, 9403]]
['probably', [10395, 10403]]
['probably', [15689, 15697]]
['probably', [16690, 16698]]
['definitely', [9407, 9417]]
['definitely', [10407, 10417]]
['definitely', [15701, 15711]]
['definitely', [16702, 16712]]
['related', [9418, 9425]]
['related', [10418, 10425]]
['related', [15712, 15719]]
['related', [16713, 16720]]
['related', [23467, 23474]]
['related', [23656, 23663]]
['related', [23709, 23716]]
['related', [27985, 27992]]
['related', [28174, 28181]]
['related', [28227, 28234]]
['related', [32891, 32898]]
['related', [33080, 33087]]
['related', [33133, 33140]]
['related', [34483, 34490]]
['related', [34672, 34679]]
['related', [34725, 34732]]
['grade 3', [3954, 3961]]
['grade 3', [9450, 9457]]
['grade 3', [9888, 9895]]
['grade 3', [10323, 10330]]
['grade 3', [10469, 10476]]
['grade 3', [10548, 10555]]
['grade 3', [10631, 10638]]
['grade 3', [10720, 10727]]
['grade 3', [15744, 15751]]
['grade 3', [16183, 16190]]
['grade 3', [16618, 16625]]
['grade 3', [16764, 16771]]
['grade 3', [16843, 16850]]
['grade 3', [16926, 16933]]
['grade 3', [17015, 17022]]
['grade 3', [23112, 23119]]
['grade 3', [23422, 23429]]
['grade 3', [23755, 23762]]
['grade 3', [23796, 23803]]
['grade 3', [24093, 24100]]
['grade 3', [24533, 24540]]
['grade 3', [24611, 24618]]
['grade 3', [24660, 24667]]
['grade 3', [25041, 25048]]
['grade 3', [27630, 27637]]
['grade 3', [27940, 27947]]
['grade 3', [28273, 28280]]
['grade 3', [28314, 28321]]
['grade 3', [28611, 28618]]
['grade 3', [29051, 29058]]
['grade 3', [29129, 29136]]
['grade 3', [29178, 29185]]
['grade 3', [29559, 29566]]
['grade 3', [32536, 32543]]
['grade 3', [32846, 32853]]
['grade 3', [33179, 33186]]
['grade 3', [33220, 33227]]
['grade 3', [33517, 33524]]
['grade 3', [34128, 34135]]
['grade 3', [34438, 34445]]
['grade 3', [34771, 34778]]
['grade 3', [34812, 34819]]
['grade 3', [35109, 35116]]
['grade 3', [35550, 35557]]
['grade 3', [35628, 35635]]
['grade 3', [35677, 35684]]
['grade 3', [36058, 36065]]
['grade 3', [36314, 36321]]
['grade 3', [36392, 36399]]
['grade 3', [36441, 36448]]
['grade 3', [36822, 36829]]
['grade 3', [50085, 50092]]
['grade 3', [50250, 50257]]
['grade 3', [50266, 50273]]
['grade 3', [50282, 50289]]
['grade 3', [53345, 53352]]
['grade 3', [53510, 53517]]
['grade 3', [53526, 53533]]
['grade 3', [53542, 53549]]
['assessment', [9499, 9509]]
['assessment', [11089, 11099]]
['assessment', [13505, 13515]]
['assessment', [15794, 15804]]
['assessment', [17384, 17394]]
['assessment', [19801, 19811]]
['assessment', [22232, 22242]]
['national cancer institute', [9543, 9568]]
['national cancer institute', [15838, 15863]]
['common toxicity criteria', [9569, 9593]]
['common toxicity criteria', [15864, 15888]]
['version', [2298, 2305]]
['version', [2741, 2748]]
['version', [9594, 9601]]
['version', [12866, 12873]]
['version', [15889, 15896]]
['version', [19162, 19169]]
['version', [21593, 21600]]
['version', [26637, 26644]]
['version', [31155, 31162]]
['version', [38739, 38746]]
['version', [40183, 40190]]
['version', [42505, 42512]]
['version', [46902, 46909]]
['specific', [9677, 9685]]
['specific', [15972, 15980]]
['grading system', [9686, 9700]]
['grading system', [15981, 15995]]
['grade 1', [9265, 9272]]
['grade 1', [9702, 9709]]
['grade 1', [15559, 15566]]
['grade 1', [15997, 16004]]
['grade 1', [23610, 23617]]
['grade 1', [28128, 28135]]
['grade 1', [33034, 33041]]
['grade 1', [34626, 34633]]
['grade 1', [42022, 42029]]
['grade 1', [42124, 42131]]
['grade 1', [46419, 46426]]
['grade 1', [46521, 46528]]
['short-term', [9712, 9722]]
['short-term', [16007, 16017]]
['grade 2', [6765, 6772]]
['grade 2', [9289, 9296]]
['grade 2', [9792, 9799]]
['grade 2', [15583, 15590]]
['grade 2', [16087, 16094]]
['persistent', [9802, 9812]]
['persistent', [9898, 9908]]
['persistent', [16097, 16107]]
['persistent', [16193, 16203]]
['cycles', [9846, 9852]]
['cycles', [9942, 9948]]
['cycles', [11121, 11127]]
['cycles', [16141, 16147]]
['cycles', [16237, 16243]]
['cycles', [17416, 17422]]
['cycles', [22919, 22925]]
['cycles', [23016, 23022]]
['cycles', [23067, 23073]]
['cycles', [27437, 27443]]
['cycles', [27534, 27540]]
['cycles', [27585, 27591]]
['cycles', [32343, 32349]]
['cycles', [32440, 32446]]
['cycles', [32491, 32497]]
['cycles', [33935, 33941]]
['cycles', [34032, 34038]]
['cycles', [34083, 34089]]
['functional', [9861, 9871]]
['functional', [9962, 9972]]
['functional', [16156, 16166]]
['functional', [16257, 16267]]
['impairment', [9872, 9882]]
['impairment', [9973, 9983]]
['impairment', [16167, 16177]]
['impairment', [16268, 16278]]
['pain', [9954, 9958]]
['pain', [16249, 16253]]
['activities', [10005, 10015]]
['activities', [16300, 16310]]
['living', [10025, 10031]]
['living', [16320, 16326]]
['mtd', [10062, 10065]]
['mtd', [16357, 16360]]
['mtd', [24476, 24479]]
['mtd', [24786, 24789]]
['mtd', [24898, 24901]]
['mtd', [28994, 28997]]
['mtd', [29304, 29307]]
['mtd', [29416, 29419]]
['mtd', [35493, 35496]]
['mtd', [35803, 35806]]
['mtd', [35915, 35918]]
['mtd', [36257, 36260]]
['mtd', [36567, 36570]]
['mtd', [36679, 36682]]
['mtd', [40594, 40597]]
['mtd', [40745, 40748]]
